"order_id","order_date","customer_id","customer_name","product_id","product_name","category","region","segment","channel","campaign_id","campaign_name","amount_spend","clicks","total_users","new_users","revenue","orders","new_orders","cost","gross_margin","net_profit","refund_rate","cart_abandonment_rate","promotion_roi","discount_amount","tax_amount","shipping_cost","payment_method","device_type","country","city"
"ORD00403","2025-02-06","CUST7308","Customer_106","P651","Product_37","Beauty","South","Consumer","Social","CMP776","Campaign_15","3296","4750","2197","2152","70851","668","579","25340","45511","44198","5.97","85.94","2049.61","2319.13","8502.12","3610.67","UPI","Tablet","Canada","Pune"
"ORD00404","2025-02-07","CUST3277","Customer_155","P164","Product_79","Sports","South","Corporate","Paid Search","CMP794","Campaign_29","2115","3686","2572","454","174798","883","601","25073","149725","148786","4.41","76.04","8164.68","10866.42","20975.76","3255.99","UPI","Tablet","India","Pune"
"ORD00405","2025-02-08","CUST5506","Customer_858","P572","Product_66","Books","East","SMB","Social","CMP803","Campaign_31","1362","8750","2288","825","87602","684","98","41718","45884","44779","6.42","92.18","6331.86","8971.59","10512.24","4659.74","Card","Desktop","India","Hyderabad"
"ORD00406","2025-02-09","CUST7945","Customer_581","P898","Product_81","Beauty","South","Corporate","Organic","CMP645","Campaign_3","2308","2742","2955","396","307322","2029","509","51004","256318","255720","1.28","26","13215.51","20916.88","36878.64","14135.17","Wallet","Mobile","Germany","Chennai"
"ORD00407","2025-02-10","CUST2410","Customer_621","P158","Product_41","Sports","West","SMB","Paid Search","CMP355","Campaign_36","1025","4059","2213","1576","306343","1603","1472","87587","218756","218409","7.84","60.51","29787.12","12138.19","36761.16","11623.26","NetBanking","Mobile","UK","Delhi"
"ORD00408","2025-02-11","CUST4962","Customer_829","P263","Product_32","Sports","North","SMB","Organic","CMP406","Campaign_20","3718","5968","2980","977","128268","722","230","19602","108666","107550","7.71","87.9","3349.92","10588.39","15392.16","3356.61","Wallet","Mobile","USA","Pune"
"ORD00409","2025-02-12","CUST9292","Customer_404","P998","Product_67","Fashion","West","Consumer","Paid Search","CMP234","Campaign_19","3057","2168","3577","2390","59169","650","153","19307","39862","39667","1.65","70.02","1835.53","6264.21","7100.28","2344.9","NetBanking","Mobile","UK","Kolkata"
"ORD00410","2025-02-13","CUST9228","Customer_574","P267","Product_84","Home","North","SMB","Social","CMP328","Campaign_37","1615","5036","1517","268","40961","429","274","17488","23473","22099","2.37","91.48","2436.28","1488.99","4915.32","3187.03","Wallet","Mobile","Germany","Mumbai"
"ORD00411","2025-02-14","CUST2533","Customer_573","P981","Product_62","Electronics","West","SMB","Social","CMP362","Campaign_19","1556","6896","1719","954","253316","1392","1013","40532","212784","211979","5.85","79.81","16179.95","11580.67","30397.92","3678.67","Card","Desktop","Canada","Mumbai"
"ORD00412","2025-02-15","CUST5784","Customer_294","P509","Product_92","Beauty","West","SMB","Social","CMP663","Campaign_23","2940","3046","3661","1013","24516","155","123","9295","15221","14052","0.93","94.91","733.88","2121.93","2941.92","795.62","UPI","Mobile","UK","Bengaluru"
"ORD00413","2025-02-16","CUST9208","Customer_502","P588","Product_13","Beauty","East","Corporate","Affiliate","CMP525","Campaign_19","2264","1716","1473","863","176872","1184","117","53176","123696","122939","5.33","31","7712.37","3896.97","21224.64","8089.63","Wallet","Tablet","Canada","Pune"
"ORD00414","2025-02-17","CUST4720","Customer_310","P611","Product_13","Home","North","SMB","Social","CMP950","Campaign_7","3829","2955","3035","643","64418","794","171","26855","37563","36871","4.55","73.13","1582.37","3935.34","7730.16","4028.39","Wallet","Desktop","India","Ahmedabad"
"ORD00415","2025-02-18","CUST9489","Customer_227","P884","Product_88","Electronics","South","Consumer","Affiliate","CMP680","Campaign_14","1150","4104","663","390","147503","2013","1100","61540","85963","85512","7.24","50.95","12726.35","10516.42","17700.36","6399.93","NetBanking","Mobile","Germany","Kolkata"
"ORD00416","2025-02-19","CUST5064","Customer_356","P735","Product_65","Sports","East","SMB","Social","CMP420","Campaign_19","1280","4367","3529","936","157950","891","690","49394","108556","107643","1.93","79.6","12239.84","16233.23","18954.00","4104.81","Card","Desktop","Germany","Chennai"
"ORD00417","2025-02-20","CUST7337","Customer_933","P364","Product_62","Sports","South","SMB","Organic","CMP589","Campaign_18","3290","6742","3190","2301","75092","1094","812","52520","22572","22272","0.86","83.77","2182.43","6024.78","9011.04","7765.25","NetBanking","Mobile","UK","Mumbai"
"ORD00418","2025-02-21","CUST6471","Customer_769","P746","Product_44","Home","East","SMB","Organic","CMP453","Campaign_7","2762","2212","3771","2490","97132","822","223","52904","44228","43282","7.2","62.84","3416.73","6606.60","11655.84","3270.95","Wallet","Mobile","USA","Pune"
"ORD00419","2025-02-22","CUST4008","Customer_133","P350","Product_45","Electronics","West","Corporate","Email","CMP217","Campaign_35","2014","6920","2359","2195","145151","910","433","53884","91267","90922","1.9","86.85","7107.10","13073.05","17418.12","2982.65","UPI","Mobile","UK","Pune"
"ORD00420","2025-02-23","CUST5778","Customer_791","P189","Product_60","Books","East","Corporate","Email","CMP246","Campaign_21","3892","2571","3462","1648","96263","471","148","19906","76357","75123","3.45","81.68","2373.36","8106.22","11551.56","2348.52","UPI","Mobile","Germany","Mumbai"
"ORD00421","2025-02-24","CUST1884","Customer_331","P631","Product_88","Beauty","South","Corporate","Organic","CMP296","Campaign_16","3553","5464","2716","2432","168694","1244","145","78193","90501","89126","7.37","77.23","4647.93","5375.94","20243.28","4868.78","Card","Mobile","USA","Ahmedabad"
"ORD00422","2025-02-25","CUST9989","Customer_687","P621","Product_18","Home","East","Corporate","Affiliate","CMP556","Campaign_20","3315","7736","3444","3047","302048","2103","105","118980","183068","182452","6.28","72.82","9011.55","30499.60","36245.76","10918.74","NetBanking","Desktop","USA","Hyderabad"
"ORD00423","2025-02-26","CUST9945","Customer_154","P943","Product_72","Beauty","North","SMB","Social","CMP801","Campaign_3","1824","4342","626","101","131335","654","482","21444","109891","108871","2.63","84.94","7100.38","4883.25","15760.20","3527.33","NetBanking","Tablet","India","Chennai"
"ORD00424","2025-02-27","CUST7599","Customer_420","P819","Product_86","Beauty","North","SMB","Social","CMP759","Campaign_38","3497","8571","3126","2811","111784","962","117","51597","60187","59198","6.43","88.78","3096.57","5877.88","13414.08","6060.15","Card","Tablet","UK","Ahmedabad"
"ORD00425","2025-02-28","CUST3768","Customer_186","P871","Product_41","Books","South","SMB","Social","CMP888","Campaign_10","1425","8513","1826","1386","254189","2089","1905","116320","137869","137446","1.68","75.46","17737.82","26729.11","30502.68","13523.75","NetBanking","Mobile","Germany","Pune"
"ORD00426","2025-03-01","CUST8504","Customer_405","P907","Product_43","Home","South","Consumer","Email","CMP971","Campaign_29","3016","1222","3501","1174","50632","675","570","15166","35466","34288","7.81","44.76","1578.78","3592.28","6075.84","4825.67","UPI","Tablet","India","Kolkata"
"ORD00427","2025-03-02","CUST1108","Customer_247","P299","Product_95","Fashion","West","SMB","Social","CMP981","Campaign_25","2496","4445","3684","1026","154015","979","313","47530","106485","106181","4.77","77.98","6070.47","15722.19","18481.80","6345.86","NetBanking","Desktop","Canada","Chennai"
"ORD00428","2025-03-03","CUST6413","Customer_807","P672","Product_76","Beauty","North","SMB","Affiliate","CMP720","Campaign_9","3431","2395","2374","1878","69150","442","84","12713","56437","55196","5.19","81.54","1915.45","5140.85","8298.00","2563.73","UPI","Tablet","India","Delhi"
"ORD00429","2025-03-04","CUST3728","Customer_428","P918","Product_78","Beauty","North","SMB","Social","CMP971","Campaign_27","3851","7487","512","281","160568","1769","766","97608","62960","62687","5.35","76.37","4069.51","11262.39","19268.16","13072.95","Card","Desktop","Canada","Hyderabad"
"ORD00430","2025-03-05","CUST9337","Customer_624","P713","Product_19","Fashion","North","Consumer","Paid Search","CMP243","Campaign_24","2778","6835","3196","1408","173894","1070","218","34878","139016","137751","7.58","84.35","6159.68","4852.46","20867.28","7686.84","UPI","Desktop","USA","Chennai"
"ORD00431","2025-03-06","CUST2685","Customer_994","P875","Product_61","Home","West","SMB","Paid Search","CMP568","Campaign_10","3883","4094","3513","1098","76726","1044","183","34159","42567","42325","0.94","74.5","1875.95","7258.14","9207.12","4869.92","UPI","Mobile","India","Delhi"
"ORD00432","2025-03-07","CUST1165","Customer_549","P229","Product_10","Books","South","Consumer","Paid Search","CMP294","Campaign_19","2800","8563","817","641","80746","746","563","28164","52582","52024","4.41","91.29","2783.79","5503.62","9689.52","5525.73","NetBanking","Desktop","Germany","Mumbai"
"ORD00433","2025-03-08","CUST4473","Customer_950","P240","Product_67","Fashion","North","Consumer","Affiliate","CMP720","Campaign_6","4354","7886","1529","332","32117","372","310","19606","12511","11112","1.47","95.28","637.64","1448.97","3854.04","1033.99","UPI","Tablet","USA","Mumbai"
"ORD00434","2025-03-09","CUST2718","Customer_714","P400","Product_81","Beauty","North","Consumer","Social","CMP810","Campaign_26","2887","8126","3038","679","126858","1074","323","46921","79937","79768","7.31","86.78","4294.11","5496.11","15222.96","4819.18","NetBanking","Tablet","USA","Kolkata"
"ORD00435","2025-03-10","CUST1201","Customer_971","P678","Product_81","Electronics","South","Consumer","Organic","CMP328","Campaign_4","3493","3137","1215","1145","228724","1380","318","86293","142431","142123","4.92","56.01","6448.07","15770.14","27446.88","4323.72","Wallet","Desktop","USA","Chennai"
"ORD00436","2025-03-11","CUST8410","Customer_821","P448","Product_49","Fashion","South","SMB","Affiliate","CMP321","Campaign_30","2173","8603","2062","347","128367","1109","77","48751","79616","78564","5.6","87.11","5807.36","4107.10","15404.04","4179.59","NetBanking","Desktop","USA","Chennai"
"ORD00437","2025-03-12","CUST8682","Customer_643","P743","Product_75","Beauty","North","SMB","Email","CMP507","Campaign_8","3891","7959","633","212","166595","2196","1198","85143","81452","80072","5.12","72.41","4181.55","7998.89","19991.40","14552.84","NetBanking","Tablet","India","Mumbai"
"ORD00438","2025-03-13","CUST2691","Customer_938","P257","Product_36","Sports","West","Consumer","Organic","CMP349","Campaign_14","3260","4046","2142","1379","163104","1376","802","66556","96548","95762","6.83","65.99","4903.19","15792.12","19572.48","8179.19","UPI","Desktop","USA","Bengaluru"
"ORD00439","2025-03-14","CUST8310","Customer_843","P975","Product_47","Electronics","South","Consumer","Paid Search","CMP358","Campaign_13","2571","8005","3229","1678","129429","1162","162","69967","59462","59307","4.61","85.48","4934.19","12132.91","15531.48","8219.09","Wallet","Desktop","Canada","Kolkata"
"ORD00440","2025-03-15","CUST5094","Customer_559","P212","Product_13","Beauty","West","Consumer","Email","CMP381","Campaign_36","4397","3373","2035","1263","63153","522","423","20579","42574","41539","1.91","84.52","1336.27","1796.89","7578.36","1425.51","UPI","Mobile","Canada","Pune"
"ORD00441","2025-03-16","CUST9531","Customer_578","P381","Product_11","Home","East","SMB","Affiliate","CMP967","Campaign_26","3179","6651","2881","1786","316596","1936","406","98043","218553","217917","2.31","70.89","9858.98","25811.60","37991.52","13579.64","NetBanking","Tablet","UK","Kolkata"
"ORD00442","2025-03-17","CUST7703","Customer_971","P303","Product_71","Electronics","South","Corporate","Affiliate","CMP671","Campaign_7","2613","5942","3700","2828","58091","690","56","35043","23048","22216","6.66","88.39","2123.15","3291.27","6970.92","2491.28","Card","Tablet","USA","Mumbai"
"ORD00443","2025-03-18","CUST6770","Customer_530","P131","Product_63","Books","North","Corporate","Affiliate","CMP559","Campaign_11","3489","3075","1171","841","165557","1569","318","96060","69497","68866","2.08","48.98","4645.11","7933.83","19866.84","6978.98","NetBanking","Tablet","Canada","Chennai"
"ORD00444","2025-03-19","CUST5365","Customer_248","P537","Product_35","Electronics","West","Corporate","Affiliate","CMP548","Campaign_15","3374","2264","3361","2217","137671","1541","1147","81965","55706","54546","5.56","31.93","3980.35","10967.71","16520.52","6685.01","Wallet","Tablet","Canada","Hyderabad"
"ORD00445","2025-03-20","CUST2140","Customer_983","P615","Product_93","Home","West","SMB","Affiliate","CMP679","Campaign_28","3877","7149","2032","732","121365","670","162","25317","96048","95310","1.62","90.63","3030.38","10150.48","14563.80","3727.59","Wallet","Tablet","USA","Mumbai"
"ORD00446","2025-03-21","CUST5802","Customer_736","P420","Product_15","Books","East","Corporate","Affiliate","CMP366","Campaign_5","2384","1640","2534","2332","70721","446","170","29144","41577","41397","2.56","72.8","2866.48","3287.12","8486.52","1569.72","Wallet","Mobile","India","Chennai"
"ORD00447","2025-03-22","CUST2671","Customer_706","P560","Product_64","Electronics","East","Corporate","Social","CMP390","Campaign_5","1154","5772","1851","1735","48251","406","385","23484","24767","24107","4.03","92.97","4081.20","3055.04","5790.12","2335.63","NetBanking","Desktop","Canada","Hyderabad"
"ORD00448","2025-03-23","CUST9502","Customer_506","P847","Product_17","Sports","South","SMB","Affiliate","CMP576","Campaign_13","1408","7150","1411","584","230998","1544","712","60080","170918","169726","1.03","78.41","16306.11","24571.36","27719.76","11219.12","Wallet","Tablet","UK","Bengaluru"
"ORD00449","2025-03-24","CUST2217","Customer_856","P824","Product_13","Electronics","South","SMB","Social","CMP220","Campaign_21","4120","3143","3418","2041","188400","904","420","59264","129136","128783","3.32","71.24","4472.82","9939.24","22608.00","3055.43","Card","Tablet","UK","Chennai"
"ORD00450","2025-03-25","CUST6121","Customer_800","P406","Product_61","Books","East","Consumer","Organic","CMP425","Campaign_36","3961","1893","2062","1574","220406","1604","771","76141","144265","143717","1.29","15.27","5464.40","9937.59","26448.72","8338.31","Wallet","Mobile","USA","Hyderabad"
"ORD00451","2025-03-26","CUST6010","Customer_409","P855","Product_35","Electronics","South","Corporate","Affiliate","CMP447","Campaign_14","4229","7497","3303","240","195021","999","825","28205","166816","166269","3.56","86.67","4511.52","10791.97","23402.52","6923.66","NetBanking","Desktop","USA","Ahmedabad"
"ORD00452","2025-03-27","CUST6838","Customer_225","P824","Product_21","Beauty","East","SMB","Affiliate","CMP336","Campaign_36","2223","1361","2619","933","136621","1162","629","60323","76298","75426","2.88","14.62","6045.79","11275.65","16394.52","4630.15","Wallet","Tablet","UK","Pune"
"ORD00453","2025-03-28","CUST3624","Customer_179","P153","Product_63","Beauty","West","Corporate","Organic","CMP736","Campaign_28","2435","3674","1776","835","78740","1086","81","52391","26349","25976","4.45","70.44","3133.68","7635.23","9448.80","4941.82","NetBanking","Desktop","UK","Chennai"
"ORD00454","2025-03-29","CUST5851","Customer_481","P490","Product_20","Fashion","North","Corporate","Email","CMP386","Campaign_35","2723","2326","2517","679","133224","737","425","40310","92914","92379","6.66","68.31","4792.54","11871.36","15986.88","4819.8","UPI","Desktop","India","Kolkata"
"ORD00455","2025-03-30","CUST4189","Customer_502","P413","Product_93","Fashion","West","Consumer","Paid Search","CMP653","Campaign_39","2368","7199","2489","1862","40123","443","247","20531","19592","18452","5.67","93.85","1594.38","2277.34","4814.76","3172.41","Card","Desktop","USA","Chennai"
"ORD00456","2025-03-31","CUST8151","Customer_963","P967","Product_40","Electronics","North","SMB","Email","CMP355","Campaign_35","1579","3812","3010","391","121629","1272","501","33379","88250","87703","3.48","66.63","7602.91","6718.08","14595.48","7524.08","NetBanking","Mobile","India","Mumbai"
"ORD00457","2025-04-01","CUST3711","Customer_470","P698","Product_72","Fashion","West","SMB","Email","CMP359","Campaign_18","2641","2456","955","656","277214","2037","1605","41344","235870","235042","3.75","17.06","10396.55","12303.07","33265.68","12660.56","Wallet","Desktop","Germany","Hyderabad"
"ORD00458","2025-04-02","CUST6366","Customer_783","P591","Product_89","Beauty","North","Corporate","Organic","CMP693","Campaign_10","2573","8694","2949","2749","163635","958","208","30355","133280","132341","1.81","88.98","6259.70","6958.91","19636.20","2768.1","Card","Tablet","UK","Hyderabad"
"ORD00459","2025-04-03","CUST3225","Customer_110","P262","Product_88","Books","North","Corporate","Affiliate","CMP572","Campaign_5","4205","2810","3328","363","111329","723","311","48308","63021","62252","4.11","74.27","2547.54","9330.13","13359.48","4287.89","NetBanking","Desktop","Canada","Pune"
"ORD00460","2025-04-04","CUST2991","Customer_745","P733","Product_60","Home","East","SMB","Social","CMP633","Campaign_22","1208","4623","1525","420","198766","2116","1213","126052","72714","72520","5.76","54.23","16354.14","9550.49","23851.92","9569.81","NetBanking","Desktop","India","Pune"
"ORD00461","2025-04-05","CUST6692","Customer_156","P539","Product_72","Books","North","SMB","Affiliate","CMP570","Campaign_26","2478","7036","3564","83","292129","2170","2060","56728","235401","234294","1.46","69.16","11688.90","6496.00","35055.48","15518.23","NetBanking","Desktop","Canada","Ahmedabad"
"ORD00462","2025-04-06","CUST4698","Customer_503","P238","Product_74","Books","West","SMB","Paid Search","CMP223","Campaign_28","2778","2068","1646","1489","265948","1256","878","51762","214186","213167","1.05","39.26","9473.36","21644.20","31913.76","4863.77","NetBanking","Mobile","India","Bengaluru"
"ORD00463","2025-04-07","CUST3448","Customer_461","P869","Product_68","Beauty","East","Corporate","Paid Search","CMP799","Campaign_17","3850","8207","904","357","142483","747","188","24766","117717","116596","4.16","90.9","3600.86","12884.73","17097.96","3600.93","Wallet","Mobile","Canada","Pune"
"ORD00464","2025-04-08","CUST3579","Customer_819","P105","Product_49","Sports","South","SMB","Organic","CMP440","Campaign_8","1072","6778","2854","378","123264","1800","210","101872","21392","20721","4.49","73.44","11398.51","12667.30","14791.68","8335.17","UPI","Tablet","Germany","Pune"
"ORD00465","2025-04-09","CUST1225","Customer_193","P276","Product_16","Sports","North","Corporate","Social","CMP333","Campaign_34","1369","1441","1010","248","33621","160","108","6809","26812","25752","4.39","88.9","2355.88","2390.69","4034.52","1097.1","NetBanking","Mobile","India","Delhi"
"ORD00466","2025-04-10","CUST2470","Customer_625","P817","Product_24","Beauty","South","Corporate","Social","CMP604","Campaign_14","3338","5482","2509","1246","138031","1120","516","58218","79813","78986","6.96","79.57","4035.14","8191.70","16563.72","4904.68","UPI","Tablet","Canada","Hyderabad"
"ORD00467","2025-04-11","CUST6467","Customer_830","P507","Product_72","Fashion","East","SMB","Affiliate","CMP222","Campaign_26","2653","8622","2931","2265","42180","449","146","14776","27404","26488","5.27","94.79","1489.90","1275.49","5061.60","2634.65","Wallet","Desktop","Canada","Hyderabad"
"ORD00468","2025-04-12","CUST6480","Customer_540","P260","Product_11","Fashion","East","Consumer","Affiliate","CMP904","Campaign_6","3680","3415","1729","1635","101036","618","601","21602","79434","78225","2.72","81.9","2645.54","7190.27","12124.32","3550.08","NetBanking","Tablet","Germany","Pune"
"ORD00469","2025-04-13","CUST4918","Customer_743","P748","Product_73","Books","East","Consumer","Paid Search","CMP639","Campaign_4","3606","3473","2540","1772","35019","358","146","17926","17093","16342","5.23","89.69","871.13","2375.35","4202.28","2111.64","Card","Desktop","UK","Hyderabad"
"ORD00470","2025-04-14","CUST2880","Customer_695","P128","Product_93","Sports","North","Corporate","Affiliate","CMP901","Campaign_1","3544","2971","2892","231","254218","1444","313","78632","175586","174721","5.72","51.4","7073.19","11095.78","30506.16","6889.14","Card","Desktop","India","Delhi"
"ORD00471","2025-04-15","CUST3068","Customer_145","P339","Product_96","Fashion","North","Corporate","Social","CMP456","Campaign_35","2905","6292","3479","2045","330965","1771","1413","59577","271388","270339","5.95","71.85","11292.94","36259.06","39715.80","6167.82","Card","Tablet","India","Mumbai"
"ORD00472","2025-04-16","CUST7700","Customer_566","P162","Product_67","Books","West","Consumer","Paid Search","CMP986","Campaign_15","2109","5209","499","295","293340","2072","993","126429","166911","166145","0.81","60.22","13808.96","11643.29","35200.80","7621.23","Wallet","Mobile","India","Bengaluru"
"ORD00473","2025-04-17","CUST5998","Customer_805","P370","Product_86","Books","West","Corporate","Organic","CMP339","Campaign_33","1964","4162","3739","3014","244964","1388","850","72752","172212","171960","1.99","66.65","12372.71","25622.94","29395.68","7813.43","NetBanking","Desktop","Canada","Delhi"
"ORD00474","2025-04-18","CUST4926","Customer_781","P300","Product_33","Sports","West","Corporate","Email","CMP489","Campaign_11","2481","6646","2509","2381","313719","1950","1384","62931","250788","250146","0.85","70.66","12544.86","21092.37","37646.28","6189.38","NetBanking","Mobile","Canada","Bengaluru"
"ORD00475","2025-04-19","CUST5538","Customer_583","P124","Product_61","Beauty","North","Consumer","Social","CMP366","Campaign_6","2739","5237","2734","896","58639","709","524","41734","16905","15643","1.06","86.46","2040.89","3070.73","7036.68","3677.76","NetBanking","Desktop","Germany","Ahmedabad"
"ORD00476","2025-04-20","CUST5187","Customer_402","P476","Product_85","Electronics","South","SMB","Organic","CMP851","Campaign_4","2144","6044","1515","1279","288229","1833","814","88295","199934","199294","2.22","69.67","13343.52","18235.26","34587.48","6637.69","Wallet","Tablet","UK","Hyderabad"
"ORD00477","2025-04-21","CUST7539","Customer_800","P262","Product_14","Electronics","North","Corporate","Paid Search","CMP599","Campaign_22","3635","6907","1492","456","214558","1612","271","69727","144831","143502","0.88","76.66","5802.56","19956.14","25746.96","10928.23","Wallet","Mobile","USA","Ahmedabad"
"ORD00478","2025-04-22","CUST8839","Customer_573","P771","Product_20","Home","East","Corporate","Paid Search","CMP259","Campaign_12","1893","8288","2203","1069","65122","720","96","22053","43069","42315","0.76","91.31","3340.15","6916.12","7814.64","5055.91","Card","Desktop","India","Delhi"
"ORD00479","2025-04-23","CUST8457","Customer_128","P137","Product_19","Sports","South","Consumer","Organic","CMP321","Campaign_35","3692","8062","665","315","84666","403","38","23439","61227","60747","2.39","95","2193.23","3123.89","10159.92","2949.91","Card","Desktop","Germany","Pune"
"ORD00480","2025-04-24","CUST4038","Customer_364","P156","Product_73","Electronics","North","Consumer","Organic","CMP840","Campaign_38","1502","1318","2058","1711","72605","831","173","48869","23736","23201","2.81","36.95","4733.89","5365.68","8712.60","3722.63","UPI","Mobile","India","Chennai"
"ORD00481","2025-04-25","CUST7907","Customer_689","P691","Product_18","Electronics","East","SMB","Affiliate","CMP972","Campaign_17","2259","4755","3279","1790","100810","752","640","32339","68471","67966","6.88","84.19","4362.59","4914.31","12097.20","3891.47","Wallet","Desktop","USA","Bengaluru"
"ORD00482","2025-04-26","CUST3886","Customer_134","P658","Product_56","Home","South","SMB","Affiliate","CMP440","Campaign_15","1617","7268","3526","1331","365667","1907","999","56920","308747","308389","3.62","73.76","22513.91","13367.50","43880.04","13236.34","Card","Desktop","India","Bengaluru"
"ORD00483","2025-04-27","CUST6390","Customer_666","P994","Product_62","Home","South","Corporate","Social","CMP616","Campaign_5","943","7963","2262","1423","193180","950","582","44643","148537","147477","4.56","88.07","20385.68","11926.14","23181.60","4665.08","NetBanking","Desktop","Germany","Pune"
"ORD00484","2025-04-28","CUST7999","Customer_336","P542","Product_14","Sports","West","SMB","Organic","CMP562","Campaign_33","2454","6600","511","457","162802","884","499","33394","129408","128181","6.32","86.61","6534.15","8233.88","19536.24","5613.01","Wallet","Tablet","USA","Ahmedabad"
"ORD00485","2025-04-29","CUST2352","Customer_882","P610","Product_52","Fashion","West","Corporate","Organic","CMP249","Campaign_13","1621","1216","2581","1608","79784","619","266","32571","47213","46759","4.27","49.1","4821.90","1967.96","9574.08","2191.53","Wallet","Desktop","USA","Pune"
"ORD00486","2025-04-30","CUST5254","Customer_303","P540","Product_66","Beauty","North","Consumer","Social","CMP313","Campaign_13","1026","5129","2702","466","267146","1329","1140","27606","239540","238215","1.8","74.09","25937.62","5935.57","32057.52","9217.76","Wallet","Tablet","USA","Pune"
"ORD00487","2025-05-01","CUST4230","Customer_542","P621","Product_80","Fashion","West","Consumer","Affiliate","CMP359","Campaign_30","2800","5811","2604","1111","214778","1049","444","33221","181557","180565","7.32","81.95","7570.64","10728.61","25773.36","4416.28","NetBanking","Mobile","India","Chennai"
"ORD00488","2025-05-02","CUST6453","Customer_112","P596","Product_10","Electronics","North","Corporate","Paid Search","CMP631","Campaign_24","3523","7071","3098","585","197096","1166","557","65321","131775","130900","6.18","83.51","5494.55","12536.46","23651.52","4086.05","Wallet","Tablet","UK","Delhi"
"ORD00489","2025-05-03","CUST6997","Customer_389","P940","Product_35","Electronics","West","SMB","Affiliate","CMP760","Campaign_29","3631","2503","3007","1822","76349","522","409","22945","53404","52210","6.26","79.15","2002.70","7554.05","9161.88","3338.99","NetBanking","Tablet","USA","Ahmedabad"
"ORD00490","2025-05-04","CUST9897","Customer_566","P351","Product_54","Sports","West","Corporate","Affiliate","CMP811","Campaign_38","858","2485","1999","416","143301","915","820","43863","99438","98049","2.71","63.18","16601.75","14737.99","17196.12","4271.67","UPI","Mobile","India","Mumbai"
"ORD00491","2025-05-05","CUST1351","Customer_124","P513","Product_24","Sports","North","Corporate","Organic","CMP796","Campaign_16","4129","3133","1703","152","34086","224","125","11073","23013","21968","4.35","92.85","725.53","2773.46","4090.32","906.66","UPI","Mobile","Canada","Bengaluru"
"ORD00492","2025-05-06","CUST3849","Customer_931","P360","Product_24","Electronics","South","Consumer","Email","CMP626","Campaign_21","3256","6505","2174","710","386964","2080","1920","125976","260988","260209","6.43","68.02","11784.64","9969.53","46435.68","10669.09","UPI","Mobile","Germany","Chennai"
"ORD00493","2025-05-07","CUST5430","Customer_888","P431","Product_12","Fashion","South","SMB","Email","CMP652","Campaign_2","2408","4060","3418","1075","196817","1023","730","25937","170880","170210","1","74.8","8073.46","11214.86","23618.04","4199.71","UPI","Desktop","Germany","Ahmedabad"
"ORD00494","2025-05-08","CUST4370","Customer_266","P351","Product_66","Beauty","North","Corporate","Social","CMP613","Campaign_1","2452","5050","2537","2437","158173","1759","58","86884","71289","71118","7.59","65.17","6350.77","3516.98","18980.76","12948.86","UPI","Desktop","USA","Ahmedabad"
"ORD00495","2025-05-09","CUST7696","Customer_472","P280","Product_98","Sports","South","Corporate","Social","CMP857","Campaign_6","1658","6907","1090","994","166663","1155","692","47858","118805","118063","1.96","83.28","9952.05","6186.49","19999.56","8036.71","NetBanking","Tablet","USA","Bengaluru"
"ORD00496","2025-05-10","CUST5412","Customer_725","P206","Product_56","Home","West","Consumer","Paid Search","CMP367","Campaign_1","3957","8617","2935","1014","47060","250","101","18707","28353","27030","5.21","97.1","1089.28","1978.50","5647.20","791.51","Wallet","Desktop","Canada","Pune"
"ORD00497","2025-05-11","CUST6917","Customer_997","P696","Product_58","Fashion","North","Consumer","Affiliate","CMP458","Campaign_4","3080","7730","941","574","402700","1960","1113","73640","329060","327817","0.62","74.64","12974.68","41957.33","48324.00","6177.24","NetBanking","Desktop","Canada","Chennai"
"ORD00498","2025-05-12","CUST4279","Customer_970","P747","Product_60","Fashion","North","Corporate","Email","CMP589","Campaign_18","1768","2821","2533","2300","366413","1978","1698","78910","287503","287319","2.32","29.88","20624.72","16605.40","43969.56","6881.25","Card","Desktop","Germany","Chennai"
"ORD00499","2025-05-13","CUST2097","Customer_624","P135","Product_52","Fashion","East","SMB","Organic","CMP829","Campaign_4","2484","8793","3534","3376","144639","780","285","20424","124215","122950","6.14","91.13","5722.83","8548.59","17356.68","5783.8","UPI","Tablet","India","Ahmedabad"
"ORD00500","2025-05-14","CUST5964","Customer_586","P690","Product_40","Sports","East","Corporate","Affiliate","CMP733","Campaign_36","2575","7150","1053","684","49520","277","98","14209","35311","34825","3.74","96.13","1823.11","3685.72","5942.40","1706.51","Card","Desktop","UK","Hyderabad"
"ORD00501","2025-05-15","CUST3099","Customer_757","P343","Product_38","Sports","West","Corporate","Paid Search","CMP338","Campaign_5","3059","4905","857","487","301159","1516","358","81891","219268","218838","7.04","69.09","9745.01","12439.85","36139.08","7550.8","UPI","Tablet","USA","Ahmedabad"
"ORD00502","2025-05-16","CUST7204","Customer_480","P879","Product_94","Fashion","South","SMB","Organic","CMP825","Campaign_28","1433","4595","3607","2320","76217","923","727","37430","38787","37648","4.52","79.91","5218.70","3947.00","9146.04","4847.53","Wallet","Desktop","India","Kolkata"
"ORD00503","2025-05-17","CUST1238","Customer_850","P847","Product_22","Books","East","SMB","Affiliate","CMP924","Campaign_22","1162","5100","2792","933","385707","1890","340","38962","346745","346484","1.32","62.94","33093.37","10651.90","46284.84","13995.92","UPI","Mobile","Canada","Kolkata"
